src	trg	weight	src_type	trg_type	edge_type
1928	7270	0.4800	1	2	1#2
2562	3957	0.4800	1	4	1#4
150	6400	0.4800	5	2	2#5
2856	3090	0.4800	4	5	4#5
6291	9494	0.4800	3	4	3#4
2677	4853	0.4800	1	3	1#3
4069	4693	0.4800	1	4	1#4
5979	6016	0.4800	4	5	4#5
1882	3444	0.4800	2	4	2#4
4545	4853	0.4800	1	3	1#3
7353	7513	0.4800	2	5	2#5
7602	7953	0.4800	3	2	2#3
3761	4052	0.4800	3	2	2#3
2007	2319	0.4800	3	5	3#5
7551	8760	0.4800	5	3	3#5
7612	8760	0.4800	1	3	1#3
1745	6653	0.4800	1	4	1#4
34	153	0.4800	5	2	2#5
871	4658	0.4800	1	1	1#1
5524	7887	0.4800	1	2	1#2
258	7740	0.4800	1	2	1#2
3681	4052	0.4800	1	2	1#2
2896	3227	0.4800	3	4	3#4
296	2718	0.4800	2	4	2#4
7895	9154	0.4800	1	2	1#2
618	5352	0.4800	5	3	3#5
2270	4502	0.4800	4	4	4#4
1397	1657	0.4800	2	3	2#3
180	3284	0.4800	3	4	3#4
1361	2534	0.4800	4	5	4#5
2984	3021	0.4800	4	3	3#4
5242	5906	0.4800	3	2	2#3
3369	4424	0.4800	4	2	2#4
1739	2013	0.4800	1	1	1#1
371	536	0.4800	2	1	1#2
1363	6364	0.4800	2	1	1#2
6982	7592	0.4800	5	2	2#5
7680	8205	0.4800	4	2	2#4
1650	2949	0.4800	1	5	1#5
2999	3068	0.4800	5	2	2#5
1661	1666	0.4800	4	3	3#4
5224	7871	0.4800	1	2	1#2
2852	7871	0.4800	1	2	1#2
2637	7871	0.4800	4	2	2#4
5686	6312	0.4800	5	4	4#5
7690	8860	0.4800	3	2	2#3
3179	4116	0.4800	4	5	4#5
1941	6373	0.4800	3	3	3#3
206	5235	0.4800	2	4	2#4
5686	5953	0.4800	5	5	5#5
5020	5889	0.4800	1	5	1#5
1738	1740	0.4800	2	5	2#5
1584	1817	0.4800	5	5	5#5
822	5415	0.4800	5	4	4#5
1001	3579	0.4800	5	2	2#5
3388	4475	0.4800	3	1	1#3
3775	6330	0.4800	4	5	4#5
358	7737	0.4800	1	2	1#2
1184	3363	0.4800	1	2	1#2
3824	9707	0.4800	5	1	1#5
9027	9868	0.4800	5	4	4#5
9321	9766	0.4800	1	4	1#4
1889	2670	0.4800	3	5	3#5
483	1729	0.4800	3	2	2#3
2672	7984	0.4800	2	3	2#3
1127	3496	0.4800	5	2	2#5
6608	9884	0.4800	4	2	2#4
5630	8190	0.4800	5	4	4#5
531	540	0.4800	2	3	2#3
79	4150	0.4800	2	4	2#4
5274	5508	0.4800	2	4	2#4
846	5256	0.4800	3	2	2#3
3059	5413	0.4800	3	3	3#3
1758	5508	0.4800	2	4	2#4
5782	9629	0.4800	4	1	1#4
3877	4307	0.4800	3	3	3#3
2818	2856	0.4800	2	4	2#4
3678	3717	0.4800	1	4	1#4
1274	1667	0.4800	4	3	3#4
235	3926	0.4800	1	2	1#2
1108	6223	0.4800	4	5	4#5
1291	2697	0.4800	2	5	2#5
3301	3623	0.4800	5	5	5#5
5176	9865	0.4800	1	1	1#1
864	5080	0.4800	1	3	1#3
1540	3989	0.4800	1	3	1#3
187	2988	0.4800	4	2	2#4
1870	3336	0.4800	3	2	2#3
1485	1515	0.4800	4	3	3#4
1725	4322	0.4800	3	1	1#3
2512	5166	0.4800	2	1	1#2
5493	6041	0.4800	1	4	1#4
5638	9778	0.4800	4	5	4#5
3891	8109	0.4800	4	2	2#4
1119	3375	0.4800	2	2	2#2
2511	8797	0.4800	1	1	1#1
240	5392	0.4800	1	1	1#1
628	1018	0.4800	4	2	2#4
796	7827	0.4800	4	3	3#4
4148	5088	0.4800	1	5	1#5
2511	9346	0.4800	1	2	1#2
743	2910	0.4800	2	3	2#3
319	5473	0.4800	3	4	3#4
514	1178	0.4800	3	4	3#4
3294	3603	0.4800	4	2	2#4
6	1605	0.4800	5	3	3#5
1352	1450	0.4800	2	2	2#2
864	1450	0.4800	1	2	1#2
4389	6342	0.4800	1	3	1#3
1314	1570	0.4800	4	5	4#5
4247	5957	0.4800	3	1	1#3
540	5185	0.4800	3	4	3#4
669	5027	0.4800	3	5	3#5
2676	9228	0.4800	3	3	3#3
5592	8646	0.4800	2	1	1#2
6098	8646	0.4800	4	1	1#4
5371	5566	0.4800	4	2	2#4
557	6533	0.4800	3	3	3#3
3371	4387	0.4800	3	3	3#3
2823	7972	0.4800	3	4	3#4
528	3343	0.4800	1	1	1#1
5012	5120	0.4800	2	3	2#3
2856	6123	0.4800	4	1	1#4
3506	5206	0.4800	4	2	2#4
1109	1846	0.4800	3	1	1#3
541	5029	0.4800	5	5	5#5
2878	3073	0.4800	5	2	2#5
830	5120	0.4800	4	3	3#4
1511	5124	0.4800	2	2	2#2
1383	4655	0.4800	1	3	1#3
4134	8801	0.4800	2	2	2#2
4347	8219	0.4800	1	3	1#3
2173	4773	0.4800	2	5	2#5
5027	5726	0.4800	5	2	2#5
1041	1080	0.4800	4	2	2#4
46	5120	0.4800	1	3	1#3
2511	3068	0.4800	1	2	1#2
6511	8951	0.4800	2	3	2#3
205	2631	0.4800	2	1	1#2
6607	8501	0.4800	5	3	3#5
7344	7444	0.4800	1	2	1#2
29	5191	0.4800	3	4	3#4
1036	7598	0.4800	2	5	2#5
83	248	0.4800	3	3	3#3
6491	6666	0.4800	5	1	1#5
8082	9191	0.4800	3	2	2#3
2659	3600	0.4800	3	3	3#3
606	4377	0.4800	2	2	2#2
2649	7609	0.4800	1	1	1#1
1437	3910	0.4800	3	1	1#3
4457	6976	0.4800	1	5	1#5
1767	5196	0.4800	4	4	4#4
314	2973	0.4800	4	4	4#4
1674	2144	0.4800	4	4	4#4
1997	3132	0.4800	5	3	3#5
5787	5810	0.4800	1	4	1#4
5725	7271	0.4800	4	3	3#4
1218	6449	0.4800	1	1	1#1
5001	5660	0.4800	5	1	1#5
2985	8916	0.4800	5	1	1#5
5278	7524	0.4800	5	3	3#5
1526	3262	0.4800	2	4	2#4
2624	2912	0.4800	1	4	1#4
759	7271	0.4800	3	3	3#3
5101	7835	0.4800	3	4	3#4
2071	5665	0.4800	3	4	3#4
1895	2052	0.4800	3	1	1#3
83	5104	0.4800	3	3	3#3
2350	2387	0.4800	2	2	2#2
499	7660	0.4800	4	4	4#4
1391	3811	0.4800	1	5	1#5
5436	7621	0.4800	1	1	1#1
5015	7397	0.4800	1	5	1#5
3126	4849	0.4800	4	3	3#4
4220	8917	0.4800	2	3	2#3
2080	2705	0.4800	3	5	3#5
6338	9385	0.4800	2	3	2#3
1055	7197	0.4800	1	4	1#4
2910	5107	0.4800	3	3	3#3
7608	8878	0.4800	3	2	2#3
3811	5020	0.4800	5	1	1#5
5079	5317	0.4800	3	1	1#3
5392	6798	0.4800	1	3	1#3
3036	3114	0.4800	5	4	4#5
631	1056	0.4800	3	4	3#4
7383	7436	0.4800	4	4	4#4
2064	6096	0.4800	4	1	1#4
1967	4419	0.4800	4	3	3#4
3511	9484	0.4800	3	4	3#4
5483	9893	0.4800	1	2	1#2
3842	3861	0.4800	2	3	2#3
3073	4323	0.4800	2	5	2#5
1257	7976	0.4800	4	3	3#4
2913	4166	0.4800	3	3	3#3
2130	5803	0.4800	5	3	3#5
6056	7621	0.4800	4	1	1#4
7032	8284	0.4800	3	4	3#4
5079	5314	0.4800	3	4	3#4
5257	6275	0.4800	5	1	1#5
1255	1450	0.4800	1	2	1#2
6709	8819	0.4800	2	2	2#2
2871	7581	0.4800	3	3	3#3
2181	3829	0.4800	1	3	1#3
2525	3902	0.4800	1	5	1#5
2562	6309	0.4800	1	3	1#3
501	1773	0.4800	4	3	3#4
3282	3829	0.4800	4	3	3#4
7191	7199	0.4800	2	3	2#3
7590	7891	0.4800	5	4	4#5
162	3048	0.4800	3	4	3#4
1123	5627	0.4800	5	5	5#5
2633	3842	0.4800	3	2	2#3
2822	7503	0.4800	5	4	4#5
88	7961	0.4800	4	2	2#4
520	3102	0.4800	3	5	3#5
2552	3102	0.4800	4	5	4#5
45	474	0.4800	4	4	4#4
6607	7989	0.4800	5	3	3#5
2737	7503	0.4800	3	4	3#4
4240	6465	0.4800	3	2	2#3
743	5627	0.4800	2	5	2#5
1354	1832	0.4800	3	1	1#3
5455	7267	0.4800	1	4	1#4
5	8755	0.4800	5	5	5#5
149	1010	0.4800	4	2	2#4
138	5246	0.4800	1	4	1#4
5689	8328	0.4800	5	3	3#5
5931	8393	0.4800	1	2	1#2
979	8811	0.4800	2	2	2#2
5079	7891	0.4800	3	4	3#4
42	5645	0.4800	3	2	2#3
68	2411	0.4800	2	3	2#3
2170	7131	0.4800	1	3	1#3
559	1527	0.4800	3	1	1#3
513	1162	0.4800	5	5	5#5
748	3011	0.4800	3	1	1#3
2540	3755	0.4800	1	1	1#1
435	1706	0.4800	1	4	1#4
5083	5879	0.4800	4	4	4#4
3033	3911	0.4800	3	5	3#5
5	7555	0.4800	5	1	1#5
143	3852	0.4800	5	3	3#5
6025	8596	0.4800	3	4	3#4
161	5164	0.4800	1	5	1#5
5413	5494	0.4800	3	2	2#3
577	2379	0.4800	3	4	3#4
6340	8883	0.4800	5	3	3#5
2832	2969	0.4800	3	3	3#3
2126	3761	0.4800	2	3	2#3
1471	1706	0.4800	5	4	4#5
1025	1988	0.4800	5	5	5#5
4160	8669	0.4794	1	5	1#5
5906	9501	0.4790	2	5	2#5
2464	4880	0.4776	5	2	2#5
3204	3867	0.4764	1	1	1#1
3387	4358	0.4756	4	1	1#4
775	935	0.4748	3	2	2#3
468	1242	0.4744	5	2	2#5
937	4789	0.4739	5	1	1#5
728	6210	0.4737	3	3	3#3
3003	9413	0.4730	3	4	3#4
3281	6781	0.4727	1	1	1#1
4686	5121	0.4718	2	1	1#2
879	5809	0.4710	5	1	1#5
1317	5735	0.4708	2	4	2#4
248	5189	0.4700	3	2	2#3
6193	6197	0.4700	5	3	3#5
3726	4967	0.4700	4	4	4#4
2428	4967	0.4700	5	4	4#5
2814	5771	0.4700	3	2	2#3
2793	8505	0.4700	3	4	3#4
3900	5142	0.4700	1	2	1#2
3135	4440	0.4700	5	3	3#5
552	3458	0.4700	2	5	2#5
84	4034	0.4700	3	4	3#4
737	5092	0.4700	5	5	5#5
5998	9113	0.4700	2	4	2#4
2931	7841	0.4700	5	4	4#5
82	5133	0.4700	4	1	1#4
706	5265	0.4700	4	2	2#4
1290	6293	0.4700	1	5	1#5
1625	4359	0.4700	1	2	1#2
5265	6231	0.4700	2	2	2#2
957	2294	0.4700	5	4	4#5
1039	8672	0.4700	4	5	4#5
6316	6881	0.4700	1	5	1#5
161	6187	0.4700	1	4	1#4
5324	5480	0.4700	1	2	1#2
1916	3517	0.4700	2	1	1#2
2993	3870	0.4700	5	1	1#5
6456	6458	0.4700	5	4	4#5
324	979	0.4700	4	2	2#4
3763	3928	0.4700	3	1	1#3
6530	7152	0.4700	2	1	1#2
3169	8245	0.4700	2	3	2#3
3399	3873	0.4700	4	4	4#4
415	5557	0.4700	1	2	1#2
6022	6332	0.4700	1	3	1#3
686	8481	0.4700	4	1	1#4
9046	9553	0.4700	1	5	1#5
6	7122	0.4700	5	1	1#5
4267	9716	0.4700	2	4	2#4
2950	8399	0.4700	1	3	1#3
107	6332	0.4700	4	3	3#4
739	5167	0.4700	5	3	3#5
59	5215	0.4700	5	5	5#5
258	2294	0.4700	1	4	1#4
753	5278	0.4700	2	5	2#5
6338	6958	0.4700	2	2	2#2
1704	2338	0.4700	3	1	1#3
3151	7565	0.4700	5	1	1#5
90	7609	0.4700	5	1	1#5
3214	9776	0.4700	3	3	3#3
208	1377	0.4700	2	5	2#5
5	5912	0.4700	5	5	5#5
205	2691	0.4700	2	4	2#4
6544	9649	0.4700	5	3	3#5
1076	2018	0.4700	5	2	2#5
2553	2923	0.4700	4	4	4#4
5979	7443	0.4700	4	3	3#4
1917	1919	0.4700	5	2	2#5
533	2526	0.4700	3	2	2#3
1320	6954	0.4700	2	4	2#4
2296	8882	0.4700	2	2	2#2
2609	5263	0.4700	2	1	1#2
3914	5630	0.4700	1	5	1#5
5612	6051	0.4700	3	3	3#3
2034	4633	0.4700	4	2	2#4
1118	2392	0.4700	5	1	1#5
4889	6954	0.4700	3	4	3#4
460	1264	0.4700	5	2	2#5
5990	8340	0.4700	2	1	1#2
3818	5215	0.4700	5	5	5#5
9904	9984	0.4700	3	5	3#5
835	5045	0.4700	4	4	4#4
1286	5181	0.4700	5	2	2#5
4571	9573	0.4700	2	1	1#2
1465	4121	0.4700	3	4	3#4
3770	5043	0.4700	5	2	2#5
2622	3869	0.4700	3	3	3#3
1475	5181	0.4700	2	2	2#2
510	5821	0.4700	3	3	3#3
2747	5250	0.4700	2	1	1#2
5397	5490	0.4700	3	3	3#3
1271	3892	0.4700	3	5	3#5
5008	5177	0.4700	5	2	2#5
785	5314	0.4700	5	4	4#5
2589	2813	0.4700	2	1	1#2
4475	9766	0.4700	1	4	1#4
5879	6465	0.4700	4	2	2#4
1583	4147	0.4700	5	2	2#5
947	1142	0.4700	1	1	1#1
6879	8688	0.4700	5	2	2#5
4304	7901	0.4700	4	3	3#4
445	1316	0.4700	1	4	1#4
1305	1889	0.4700	2	3	2#3
866	4672	0.4700	3	2	2#3
6359	6504	0.4700	3	2	2#3
1887	1979	0.4700	2	5	2#5
5159	7672	0.4700	4	3	3#4
6286	6504	0.4700	5	2	2#5
86	173	0.4700	5	4	4#5
6573	7508	0.4700	1	5	1#5
59	689	0.4700	5	5	5#5
1567	7359	0.4700	3	1	1#3
1412	2446	0.4700	2	5	2#5
4033	9610	0.4700	4	1	1#4
5041	8565	0.4700	1	1	1#1
547	589	0.4700	2	3	2#3
2501	2505	0.4700	2	1	1#2
6179	8688	0.4700	3	2	2#3
161	1350	0.4700	1	1	1#1
1009	1142	0.4700	3	1	1#3
5033	5075	0.4700	4	3	3#4
200	2036	0.4700	1	1	1#1
167	1323	0.4700	5	2	2#5
64	5376	0.4700	1	5	1#5
1671	8838	0.4700	1	3	1#3
347	1114	0.4700	5	5	5#5
44	1303	0.4700	3	4	3#4
7659	7740	0.4700	3	2	2#3
5297	9147	0.4700	3	5	3#5
4928	7229	0.4700	3	5	3#5
5334	7893	0.4700	1	2	1#2
543	3180	0.4700	2	1	1#2
1260	2036	0.4700	2	1	1#2
5668	8129	0.4700	2	2	2#2
15	796	0.4700	2	4	2#4
62	8899	0.4700	5	4	4#5
568	1402	0.4700	3	5	3#5
6	433	0.4700	5	5	5#5
4410	9937	0.4700	1	1	1#1
1749	9170	0.4700	2	5	2#5
245	787	0.4700	4	3	3#4
5	3170	0.4700	5	1	1#5
8930	9008	0.4700	3	3	3#3
1138	7481	0.4700	1	1	1#1
3021	6107	0.4700	3	3	3#3
1524	7033	0.4700	3	5	3#5
1301	7033	0.4700	3	5	3#5
497	2845	0.4700	5	1	1#5
959	1203	0.4700	4	2	2#4
2612	3058	0.4700	3	2	2#3
6256	7207	0.4700	1	3	1#3
1211	6372	0.4700	5	2	2#5
250	397	0.4700	1	3	1#3
951	3170	0.4700	5	1	1#5
7544	7758	0.4700	2	1	1#2
6407	6465	0.4700	4	2	2#4
2540	7522	0.4700	1	3	1#3
2779	3131	0.4700	2	3	2#3
6413	7505	0.4700	5	2	2#5
1417	6321	0.4700	5	5	5#5
5007	7540	0.4700	5	1	1#5
85	124	0.4700	5	4	4#5
7168	7736	0.4700	4	1	1#4
1568	2292	0.4700	5	1	1#5
5808	5971	0.4700	2	2	2#2
371	1475	0.4700	2	2	2#2
278	2709	0.4700	3	2	2#3
1459	5202	0.4700	3	2	2#3
122	455	0.4700	3	2	2#3
1799	4230	0.4700	4	5	4#5
84	141	0.4700	3	5	3#5
5826	6450	0.4700	4	4	4#4
6729	7356	0.4700	3	2	2#3
64	1090	0.4700	1	4	1#4
711	6891	0.4700	3	2	2#3
1320	3889	0.4700	2	5	2#5
4591	7736	0.4700	2	1	1#2
3189	3351	0.4700	2	4	2#4
7729	7872	0.4700	2	4	2#4
4421	6272	0.4700	5	3	3#5
8286	9572	0.4700	4	1	1#4
3167	3410	0.4700	1	4	1#4
7521	8779	0.4700	5	2	2#5
2085	2474	0.4700	4	5	4#5
479	8001	0.4700	3	2	2#3
2384	6136	0.4700	4	3	3#4
2522	7836	0.4700	5	1	1#5
646	8150	0.4700	5	3	3#5
1261	2817	0.4700	1	5	1#5
6582	6583	0.4700	1	2	1#2
362	2978	0.4700	1	4	1#4
3047	4086	0.4700	3	4	3#4
5192	7047	0.4700	4	2	2#4
2540	6318	0.4700	1	2	1#2
396	2448	0.4700	4	3	3#4
5314	5474	0.4700	4	2	2#4
1535	4385	0.4700	1	5	1#5
5826	6416	0.4700	4	4	4#4
4092	4385	0.4700	2	5	2#5
490	1056	0.4700	2	4	2#4
1740	5490	0.4700	5	3	3#5
238	5472	0.4700	5	3	3#5
3155	8160	0.4700	4	3	3#4
6741	8935	0.4700	5	4	4#5
3062	4224	0.4700	5	4	4#5
2894	3537	0.4700	4	1	1#4
24	5258	0.4700	5	3	3#5
492	1778	0.4700	3	1	1#3
747	7309	0.4700	5	1	1#5
2769	8605	0.4700	2	2	2#2
7639	7652	0.4700	5	3	3#5
492	9199	0.4700	3	4	3#4
7529	8075	0.4700	5	1	1#5
2884	9701	0.4700	5	1	1#5
5089	8075	0.4700	1	1	1#1
157	2071	0.4700	4	3	3#4
178	4710	0.4700	4	2	2#4
788	866	0.4700	3	3	3#3
1682	4161	0.4700	5	3	3#5
989	9123	0.4700	5	4	4#5
128	5030	0.4700	5	2	2#5
43	5030	0.4700	5	2	2#5
724	5715	0.4700	3	2	2#3
1430	3030	0.4700	4	4	4#4
2589	3447	0.4700	2	2	2#2
314	3448	0.4700	4	1	1#4
2501	5941	0.4700	2	3	2#3
124	1381	0.4700	4	3	3#4
661	1122	0.4700	2	4	2#4
29	732	0.4700	3	3	3#3
2526	4863	0.4700	2	5	2#5
453	8588	0.4700	1	3	1#3
1137	5200	0.4700	2	4	2#4
8288	8794	0.4700	4	5	4#5
6392	6700	0.4700	3	2	2#3
977	7110	0.4700	3	3	3#3
892	1242	0.4700	3	2	2#3
5299	6859	0.4700	2	1	1#2
2233	5454	0.4700	2	5	2#5
2814	4064	0.4700	3	5	3#5
2900	2921	0.4700	1	4	1#4
1194	7999	0.4700	4	1	1#4
5329	7516	0.4700	2	3	2#3
2189	2345	0.4700	2	3	2#3
2350	4844	0.4700	2	2	2#2
7658	7699	0.4700	3	3	3#3
8932	9093	0.4700	2	4	2#4
3438	8448	0.4700	2	3	2#3
8253	8322	0.4700	2	3	2#3
1251	1586	0.4700	4	5	4#5
2716	2802	0.4700	5	3	3#5
139	1321	0.4700	3	2	2#3
478	637	0.4700	1	2	1#2
2526	3312	0.4700	2	2	2#2
420	495	0.4700	1	2	1#2
3106	8597	0.4700	2	5	2#5
5612	7423	0.4700	3	2	2#3
3770	8681	0.4700	5	4	4#5
4104	5835	0.4700	3	2	2#3
6602	7755	0.4700	3	3	3#3
1294	9809	0.4700	2	5	2#5
121	7544	0.4700	4	2	2#4
5185	6435	0.4700	4	3	3#4
1646	3603	0.4700	3	2	2#3
2997	6360	0.4700	3	1	1#3
2055	6348	0.4700	1	1	1#1
5547	7325	0.4700	4	2	2#4
1556	1726	0.4700	1	1	1#1
99	6605	0.4700	3	3	3#3
1281	5031	0.4700	2	2	2#2
4845	4985	0.4700	5	1	1#5
3849	4474	0.4700	5	1	1#5
671	1204	0.4700	3	2	2#3
561	3862	0.4700	1	5	1#5
2292	4148	0.4700	1	1	1#1
532	3623	0.4700	1	5	1#5
3511	4244	0.4700	3	3	3#3
2130	2456	0.4700	5	4	4#5
5489	7189	0.4700	3	5	3#5
2100	2462	0.4700	5	4	4#5
1926	8205	0.4700	2	2	2#2
637	1018	0.4700	2	2	2#2
3912	4771	0.4700	1	1	1#1
2677	8075	0.4700	1	1	1#1
3766	3783	0.4700	2	2	2#2
3286	3939	0.4700	3	5	3#5
314	609	0.4700	4	2	2#4
2662	4556	0.4700	5	2	2#5
3848	8848	0.4700	3	2	2#3
4475	8848	0.4700	1	2	1#2
43	62	0.4700	5	5	5#5
95	1612	0.4700	3	4	3#4
508	4679	0.4700	1	2	1#2
5318	5522	0.4700	3	1	1#3
813	5783	0.4700	1	2	1#2
319	959	0.4700	3	4	3#4
744	826	0.4700	5	3	3#5
557	1693	0.4700	3	5	3#5
2349	3013	0.4700	2	2	2#2
2744	3284	0.4700	3	4	3#4
684	2013	0.4700	2	1	1#2
508	1176	0.4700	1	1	1#1
170	1984	0.4700	4	2	2#4
765	6235	0.4700	2	2	2#2
5372	7881	0.4700	2	4	2#4
3868	4316	0.4700	4	4	4#4
6436	9552	0.4700	2	2	2#2
1798	6486	0.4700	4	4	4#4
1284	3853	0.4700	5	4	4#5
1719	6564	0.4700	4	4	4#4
197	3790	0.4700	2	1	1#2
1357	2266	0.4700	3	5	3#5
3518	9144	0.4700	1	2	1#2
5079	5908	0.4700	3	3	3#3
341	5030	0.4700	4	2	2#4
3412	3566	0.4700	5	3	3#5
550	5794	0.4700	5	3	3#5
472	566	0.4700	4	1	1#4
6926	7566	0.4700	5	3	3#5
1879	7074	0.4700	2	5	2#5
47	7566	0.4700	4	3	3#4
2550	3841	0.4700	5	1	1#5
1906	9094	0.4700	5	2	2#5
3204	3445	0.4700	1	2	1#2
197	3350	0.4700	2	2	2#2
4748	4914	0.4700	2	4	2#4
1534	3882	0.4700	1	4	1#4
982	3340	0.4700	5	1	1#5
2348	3594	0.4700	5	4	4#5
902	1059	0.4700	4	2	2#4
41	6540	0.4700	5	5	5#5
901	2941	0.4700	4	3	3#4
6309	7306	0.4700	3	3	3#3
1266	3133	0.4700	1	3	1#3
627	3133	0.4700	3	3	3#3
1726	2699	0.4700	1	4	1#4
356	7896	0.4700	5	3	3#5
4027	8332	0.4700	3	3	3#3
43	1292	0.4700	5	4	4#5
957	8127	0.4700	5	3	3#5
977	2316	0.4700	3	4	3#4
5149	6642	0.4700	3	3	3#3
5334	8127	0.4700	1	3	1#3
2838	8149	0.4700	3	3	3#3
395	4693	0.4700	5	4	4#5
183	8781	0.4700	4	2	2#4
6285	6286	0.4700	3	5	3#5
470	566	0.4700	1	1	1#1
482	566	0.4700	1	1	1#1
8409	8487	0.4700	4	2	2#4
200	5354	0.4700	1	3	1#3
41	1408	0.4700	5	1	1#5
2892	4716	0.4700	4	3	3#4
1479	2436	0.4700	3	3	3#3
3803	4145	0.4700	3	3	3#3
5654	8206	0.4700	5	3	3#5
4495	8206	0.4700	1	3	1#3
2699	8206	0.4700	4	3	3#4
4072	7861	0.4700	5	3	3#5
631	3179	0.4700	3	4	3#4
886	5412	0.4700	2	5	2#5
7835	7965	0.4700	4	3	3#4
90	5423	0.4700	5	5	5#5
5649	5982	0.4700	4	1	1#4
6887	9467	0.4700	4	1	1#4
5147	5709	0.4700	2	1	1#2
373	5763	0.4700	5	1	1#5
726	5763	0.4700	5	1	1#5
1320	3793	0.4700	2	4	2#4
382	5361	0.4700	4	5	4#5
988	5363	0.4700	4	5	4#5
5500	7726	0.4700	1	2	1#2
510	6302	0.4700	3	2	2#3
2198	2619	0.4700	5	2	2#5
1392	2619	0.4700	1	2	1#2
469	1133	0.4700	2	1	1#2
5122	5131	0.4700	2	3	2#3
1584	7209	0.4700	5	2	2#5
806	5806	0.4700	5	4	4#5
5001	7209	0.4700	5	2	2#5
1800	6642	0.4700	5	3	3#5
5636	7970	0.4700	5	2	2#5
1448	1526	0.4700	4	2	2#4
419	4775	0.4700	5	2	2#5
3160	5035	0.4700	4	1	1#4
5710	7897	0.4700	1	5	1#5
5118	5836	0.4700	4	1	1#4
3305	7676	0.4700	3	5	3#5
5689	7210	0.4700	5	2	2#5
6940	7133	0.4700	5	5	5#5
342	423	0.4700	5	5	5#5
4560	7133	0.4700	5	5	5#5
8087	8233	0.4700	4	2	2#4
7541	7930	0.4700	2	5	2#5
5697	6973	0.4700	3	4	3#4
319	5552	0.4700	3	4	3#4
3159	5497	0.4700	2	4	2#4
7511	7599	0.4700	3	3	3#3
811	4399	0.4700	1	5	1#5
2434	6657	0.4700	1	1	1#1
2981	2998	0.4700	4	1	1#4
724	8526	0.4700	3	5	3#5
137	1934	0.4700	2	2	2#2
352	8568	0.4700	4	3	3#4
90	1361	0.4700	5	4	4#5
93	306	0.4700	2	3	2#3
4191	8559	0.4700	3	3	3#3
443	2943	0.4700	2	2	2#2
3848	7813	0.4700	3	4	3#4
7679	7688	0.4700	2	3	2#3
392	5411	0.4700	3	2	2#3
1747	3505	0.4700	4	3	3#4
439	6847	0.4700	5	5	5#5
499	5109	0.4700	4	2	2#4
3997	4327	0.4700	5	3	3#5
5313	6494	0.4700	3	3	3#3
764	5139	0.4700	5	1	1#5
1416	8760	0.4700	2	3	2#3
5431	7554	0.4700	4	5	4#5
3130	8373	0.4700	2	1	1#2
7530	8373	0.4700	2	1	1#2
298	6430	0.4700	2	4	2#4
1020	1044	0.4700	5	4	4#5
5205	7705	0.4700	5	3	3#5
6575	6673	0.4700	3	3	3#3
1243	6021	0.4700	4	4	4#4
869	7705	0.4700	3	3	3#3
1606	1742	0.4700	4	5	4#5
245	3089	0.4700	4	3	3#4
1236	1742	0.4700	4	5	4#5
1048	1742	0.4700	2	5	2#5
411	1240	0.4700	1	2	1#2
2286	2287	0.4700	5	4	4#5
3765	3772	0.4700	1	3	1#3
5397	8105	0.4700	3	3	3#3
497	1749	0.4700	5	2	2#5
3126	8362	0.4700	4	5	4#5
3776	4093	0.4700	1	2	1#2
1137	1188	0.4700	2	3	2#3
1965	6975	0.4700	5	1	1#5
5024	6582	0.4700	5	1	1#5
4144	4146	0.4700	2	1	1#2
2836	3639	0.4700	3	1	1#3
3048	4146	0.4700	4	1	1#4
74	5226	0.4700	1	2	1#2
1550	2171	0.4700	4	3	3#4
2916	3676	0.4700	5	5	5#5
8131	8205	0.4700	5	2	2#5
35	892	0.4700	1	3	1#3
8106	8585	0.4700	5	5	5#5
797	2106	0.4700	1	5	1#5
1472	2653	0.4700	5	2	2#5
6488	6724	0.4700	1	4	1#4
1760	6133	0.4700	4	1	1#4
287	754	0.4700	5	2	2#5
42	122	0.4700	3	3	3#3
743	5745	0.4700	2	4	2#4
2741	5745	0.4700	3	4	3#4
826	3066	0.4700	3	4	3#4
5297	7657	0.4700	3	1	1#3
1294	1891	0.4700	2	4	2#4
3095	6301	0.4700	4	1	1#4
5527	9053	0.4700	3	3	3#3
1008	5831	0.4700	5	5	5#5
6583	8849	0.4700	2	1	1#2
772	6304	0.4700	2	3	2#3
5168	5169	0.4700	3	5	3#5
1885	5169	0.4700	5	5	5#5
1495	1837	0.4700	3	1	1#3
490	572	0.4700	2	1	1#2
5045	6212	0.4700	4	1	1#4
3790	4073	0.4700	1	4	1#4
1885	6963	0.4700	5	4	4#5
316	4073	0.4700	1	4	1#4
8832	9302	0.4700	4	5	4#5
6260	6963	0.4700	1	4	1#4
2864	3331	0.4700	5	4	4#5
2781	3331	0.4700	5	4	4#5
3832	6682	0.4700	3	3	3#3
2780	3415	0.4700	2	5	2#5
3071	3384	0.4700	4	3	3#4
3882	4251	0.4700	4	4	4#4
2847	3154	0.4700	3	5	3#5
1742	8167	0.4700	5	2	2#5
1380	2590	0.4700	1	2	1#2
1604	2242	0.4700	3	2	2#3
1603	2512	0.4700	3	2	2#3
5044	5685	0.4700	4	1	1#4
674	5837	0.4700	1	4	1#4
2016	7014	0.4700	5	1	1#5
6430	8813	0.4700	4	4	4#4
1676	1877	0.4700	4	5	4#5
6564	9728	0.4700	4	4	4#4
2584	2935	0.4700	1	1	1#1
3224	3244	0.4700	4	4	4#4
8754	8763	0.4700	3	2	2#3
